Tabla;Indice;Tipo;EsPK;EsUnique;EstaDeshabilitado;IgnoraDuplicados;OrdenColumna;Columna;EsDescendente;EsIncluida;OrdenParticion;ColStoreOrder
Transacciones;Transacciones_Fecha;NONCLUSTERED;0;0;0;0;1;Fecha;0;0;0;0
Transacciones;Transacciones_Tabla;NONCLUSTERED;0;0;0;0;1;Tabla;0;0;0;0
Transacciones;Transacciones_Usuario;NONCLUSTERED;0;0;0;0;1;Usuario;0;0;0;0
Ubicacion_Decreto;PK_Ubicacion_Decreto_1;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Ubicacion_Decreto;PK_Ubicacion_Decreto_1;CLUSTERED;1;1;0;0;2;Ano_Documento;0;0;0;0
Ubicacion_Decreto;PK_Ubicacion_Decreto_1;CLUSTERED;1;1;0;0;3;Fila_Numero;0;0;0;0
Ubicacion_Decreto;PK_Ubicacion_Decreto_1;CLUSTERED;1;1;0;0;4;Numero_Documento;0;0;0;0
Ubicacion_Decreto;PK_Ubicacion_Decreto_1;CLUSTERED;1;1;0;0;5;Ano_Proceso;0;0;0;0
Ubicacion_Decreto;PK_Ubicacion_Decreto_1;CLUSTERED;1;1;0;0;6;NumeroDecreto;0;0;0;0
Ubicacion_Decreto;Ubicacion_Decreto_Ano_Proceso;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
Ubicacion_Decreto;Ubicacion_Decreto_Codigo_Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
Ubicacion_Decreto;Ubicacion_Decreto_Fila_Numero;NONCLUSTERED;0;0;0;0;1;Fila_Numero;0;0;0;0
Ubicacion_Decreto;Ubicacion_Decreto_NumeroDecre;NONCLUSTERED;0;0;0;0;1;NumeroDecreto;0;0;0;0
Ubicacion_Decreto;Ubicacion_Decreto_NumeroDecreto;NONCLUSTERED;0;0;0;0;1;NumeroDecreto;0;0;0;0
Unificacion_De_Areas;PK_Unificacion_De_Areas;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
Unificacion_De_Areas;PK_Unificacion_De_Areas;CLUSTERED;1;1;0;0;2;Codigo_Area_Unificada;0;0;0;0
Unificacion_De_Areas;PK_Unificacion_De_Areas;CLUSTERED;1;1;0;0;3;Codigo_Area_Municipal;0;0;0;0
ValidaCuentaComprobante;PK_ValidaCuentaComprobante;NONCLUSTERED;1;1;0;0;1;AnoProceso;0;0;0;0
ValidaCuentaComprobante;PK_ValidaCuentaComprobante;NONCLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
ValidaCuentaComprobante;PK_ValidaCuentaComprobante;NONCLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
ValidaCuentaComprobante;PK_ValidaCuentaComprobante;NONCLUSTERED;1;1;0;0;4;Cuenta;0;0;0;0
VIS_Estados_Decreto;PK_VIS_Estados_Decreto;CLUSTERED;1;1;0;0;1;Codigo_Estado;0;0;0;0
VIS_Estados_Decreto_Historico;PK_VIS_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
VIS_Estados_Decreto_Historico;PK_VIS_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
VIS_Estados_Decreto_Historico;PK_VIS_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
VIS_Estados_Decreto_Historico;PK_VIS_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;4;Id;0;0;0;0
