TABLA;INDICE;TYPE_DESC;IS_PRIMARY_KEY;IS_UNIQUE;USER_SEEKS;USER_SCANS;USER_LOOKUPS;USER_UPDATES;LAST_USER_SEEK;LAST_USER_SCAN;TAMANO-TOTAL;USED-PAGES;DATA-PAGES;ATRIBUTOS
Totales_Finiquito;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
Totales_Finiquito;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
Totales_PlanillaRemuneraciones;aaTotales_PlanillaRemuneraciones_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;2.195312;2.132812;2.101562;Id_Establecimiento,Id_Funcionario,Id_Remuneracion,Id_ProcesoPs,Tipo_Hd,Id_Hd,DescNoEfec
Totales_PlanillaRemuneraciones;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.695312;1.593750;1.578125;Id_Establecimiento
Totales_PlanillaRemuneraciones;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.320312;1.210937;1.195312;Id_Funcionario
Totales_PlanillaRemuneraciones;Id_Hd;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.320312;1.210937;1.195312;Id_Hd
Totales_PlanillaRemuneraciones;Id_ProcesoPs;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.320312;1.210937;1.195312;Id_ProcesoPs
Totales_PlanillaRemuneraciones;Id_Remuneracion;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.320312;1.210937;1.195312;Id_Remuneracion
Totales_PlanillaRemuneraciones;Tipo_Hd;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.320312;1.210937;1.195312;Tipo_Hd
TramoDesarrolloProfesional;aaaTramoDesarrolloProfesional_PK;CLUSTERED;1;1;12;0;0;6;2026-06-04 09:07:07.133;NULL;0.015625;0.015625;0.007812;Codigo_TDP
TramoDesarrolloProfesional;Codigo_TDP;NONCLUSTERED;0;0;0;1;0;0;NULL;2026-06-04 09:07:07.060;0.015625;0.015625;0.007812;Codigo_TDP
TramosAsigFamiliar;aaaaaTramosAsigFamiliar_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Periodo,Tramo
TramosAsigFamiliar;Periodo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Periodo
TramosAsigFamiliar;Tramo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tramo
Transfer_W2W;aaTransfer_W2W_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Ano,Mes,TipoRemuneracion,Id_ProcesoPs,Correlativo
UnidadEducativa;aaaaaUnidadEducativa_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Rut_Funcionario,Id_Establecimiento,Id_Unidad
UnidadEducativa;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
UnidadEducativa;Id_Unidad;NONCLUSTERED;0;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Unidad
Utm_Ipc;aaaaaUtm_Ipc_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Ano,Mes
VerificaTablas;aaaVerificaTablas_PK;NONCLUSTERED;1;1;2;0;0;1;2026-06-04 10:53:21.843;NULL;0.015625;0.015625;0.007812;Sistema,Version,Fecha_Proceso
xData_Causales;PK__xData_Ca__573F24844C9FC96B;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Causal
xData_EstadoNotificacion;PK__xData_Es__AB2EB6F848CF3887;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Estado
